-2.60E-03,0,-2.60E-03,-4.00E-02
-2.60E-03,0,-2.60E-03,-4.00E-02
-2.60E-03,0,-2.60E-03,0
-2.60E-03,0,-2.60E-03,-4.00E-02
-2.60E-03,0,-2.60E-03,-4.00E-02
-2.59E-03,0,-2.59E-03,0
-2.59E-03,2.00E-01,-2.59E-03,-4.00E-02
-2.59E-03,0,-2.59E-03,-4.00E-02
-2.59E-03,0,-2.59E-03,-4.00E-02
-2.59E-03,0,-2.59E-03,-4.00E-02
-2.58E-03,0,-2.58E-03,-4.00E-02
-2.58E-03,0,-2.58E-03,0
-2.58E-03,0,-2.58E-03,0
-2.58E-03,0,-2.58E-03,0
-2.58E-03,0,-2.58E-03,0
-2.57E-03,2.00E-01,-2.57E-03,0
-2.57E-03,0,-2.57E-03,0
-2.57E-03,0,-2.57E-03,-4.00E-02
-2.57E-03,0,-2.57E-03,-4.00E-02
-2.57E-03,0,-2.57E-03,-4.00E-02
-2.56E-03,0,-2.56E-03,-4.00E-02
-2.56E-03,0,-2.56E-03,-4.00E-02
-2.56E-03,2.00E-01,-2.56E-03,-4.00E-02
-2.56E-03,0,-2.56E-03,0
-2.56E-03,0,-2.56E-03,-4.00E-02
-2.55E-03,0,-2.55E-03,-4.00E-02
-2.55E-03,0,-2.55E-03,-4.00E-02
-2.55E-03,0,-2.55E-03,-4.00E-02
-2.55E-03,0,-2.55E-03,0
-2.55E-03,0,-2.55E-03,-4.00E-02
-2.54E-03,0,-2.54E-03,0
-2.54E-03,0,-2.54E-03,0
-2.54E-03,0,-2.54E-03,-4.00E-02
-2.54E-03,0,-2.54E-03,-4.00E-02
-2.54E-03,0,-2.54E-03,-4.00E-02
-2.53E-03,0,-2.53E-03,-4.00E-02
-2.53E-03,0,-2.53E-03,-4.00E-02
-2.53E-03,0,-2.53E-03,-4.00E-02
-2.53E-03,0,-2.53E-03,-4.00E-02
-2.53E-03,0,-2.53E-03,-4.00E-02
-2.52E-03,0,-2.52E-03,0
-2.52E-03,0,-2.52E-03,0
-2.52E-03,0,-2.52E-03,0
-2.52E-03,0,-2.52E-03,0
-2.52E-03,0,-2.52E-03,0
-2.51E-03,0,-2.51E-03,0
-2.51E-03,0,-2.51E-03,-4.00E-02
-2.51E-03,0,-2.51E-03,-4.00E-02
-2.51E-03,0,-2.51E-03,-4.00E-02
-2.51E-03,0,-2.51E-03,-4.00E-02
-2.50E-03,2.00E-01,-2.50E-03,-4.00E-02
-2.50E-03,0,-2.50E-03,-4.00E-02
-2.50E-03,0,-2.50E-03,-4.00E-02
-2.50E-03,0,-2.50E-03,-4.00E-02
-2.50E-03,0,-2.50E-03,-4.00E-02
-2.49E-03,0,-2.49E-03,-4.00E-02
-2.49E-03,0,-2.49E-03,-4.00E-02
-2.49E-03,0,-2.49E-03,0
-2.49E-03,0,-2.49E-03,0
-2.49E-03,0,-2.49E-03,0
-2.48E-03,0,-2.48E-03,0
-2.48E-03,0,-2.48E-03,0
-2.48E-03,0,-2.48E-03,-4.00E-02
-2.48E-03,0,-2.48E-03,-4.00E-02
-2.48E-03,0,-2.48E-03,-8.00E-02
-2.47E-03,0,-2.47E-03,-4.00E-02
-2.47E-03,2.00E-01,-2.47E-03,-4.00E-02
-2.47E-03,0,-2.47E-03,-4.00E-02
-2.47E-03,0,-2.47E-03,-4.00E-02
-2.47E-03,0,-2.47E-03,-4.00E-02
-2.46E-03,0,-2.46E-03,-4.00E-02
-2.46E-03,0,-2.46E-03,0
-2.46E-03,0,-2.46E-03,0
-2.46E-03,0,-2.46E-03,0
-2.46E-03,0,-2.46E-03,0
-2.45E-03,2.00E-01,-2.45E-03,0
-2.45E-03,0,-2.45E-03,-4.00E-02
-2.45E-03,0,-2.45E-03,0
